Gene,Description,Symbol,MeanExpression,log2FoldChange(WS/DS),padj,log2FC
LOC112049911,uncharacterized protein LOC112049911,LOC112049911,46.98034757,1.786199761,0.001035223,-1.786199761
LOC112050979,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial",CG5044,529.791926,0.589676917,0.00104245,-0.589676917
LOC112051025,protein limb expression 1 homolog isoform X1,lft,1414.272266,-1.714219715,0.001055909,1.714219715
LOC112045977,signaling mucin HKR1-like isoform X1,LOC112045977,511.220005,-1.694762223,0.001070901,1.694762223
LOC112058222,lebercilin-like protein,CG6652,23.6067895,-5.921384026,0.001081058,5.921384026
LOC112056008,ras-related protein Rab-31,RabX1,761.8717135,1.937183177,0.001090665,-1.937183177
LOC112049058,protein yellow-like,yel-x,89835.53789,-3.131738634,0.001092783,3.131738634
LOC112050949,"phosphate carrier protein, mitochondrial-like",Mpcp1,5712.571967,-0.465379093,0.001095877,0.465379093
LOC112057908,protein HID1,CG8841,175.2660118,-1.231109667,0.001095877,1.231109667
LOC112058049,myb-like protein D,CG5756,759.3911309,-3.482171326,0.001104717,3.482171326
LOC112044517,"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial",CG8199,2631.016486,2.331456472,0.001113359,-2.331456472
LOC112050551,70 kDa peptidyl-prolyl isomerase-like,LOC112050551,376.0780526,0.888524439,0.001121772,-0.888524439
LOC112055016,mitochondrial import receptor subunit TOM40 homolog 1,Tom40,331.6872097,0.749724283,0.001143413,-0.749724283
LOC112044808,putative ATP-dependent RNA helicase me31b,me31B,5196.694127,0.310924313,0.001145726,-0.310924313
LOC112056388,Cation-dependent mannose-6-phosphate receptor,LOC112056388,548.6068844,1.558523254,0.001149502,-1.558523254
LOC112043804,sphingomyelin phosphodiesterase 4,CG6962,963.8538011,-0.475509182,0.001151576,0.475509182
LOC112047455,"C-1-tetrahydrofolate synthase, cytoplasmic isoform X1",pug,1060.594134,1.557611587,0.001156714,-1.557611587
LOC112043918,leucine-rich repeat-containing protein 40-like isoform X1,f-cup,1161.433719,-1.211191222,0.001177298,1.211191222
LOC112052870,centromere-associated protein E-like isoform X1,mud,246.9594562,-1.308646806,0.001184794,1.308646806
LOC112043664,ATP-binding cassette sub-family G member 4 isoform X1,Atet,1265.839497,-2.442766061,0.001199556,2.442766061
LOC112043004,neuropilin and tolloid-like protein 2,Cubn,14.58633106,-3.321615334,0.001201857,3.321615334
LOC112045355,EF-hand domain-containing protein D2 homolog,Swip-1,1591.864648,-1.18393151,0.001201857,1.18393151
LOC112054105,CD63 antigen-like,Tsp47F,349.3391472,-2.973316699,0.001202319,2.973316699
LOC112048202,huntingtin-interacting protein 1 isoform X2,Hip1,3793.686413,2.261471484,0.001204876,-2.261471484
LOC112053166,TBC1 domain family member 10B,wkd,557.0056223,0.800352608,0.00120839,-0.800352608
LOC112053208,xylulose kinase,CG3534,455.8521883,-1.996367962,0.00120839,1.996367962
LOC112053801,sodium-independent sulfate anion transporter-like,Esp,407.8154237,-1.71554824,0.001223382,1.71554824
LOC112046681,uncharacterized protein LOC112046681,cyr,926.4218848,-3.457142673,0.0012283,3.457142673
LOC112051220,AON96590.1 transcription factor Adf-1-like protein,LOC112051220,91.68751391,-1.755294498,0.0012283,1.755294498
LOC112057482,ATP-dependent helicase brm,brm,68.21447538,-1.993103204,0.0012283,1.993103204
LOC112053063,sex peptide receptor-like isoform X2,MsR1,24.30138585,-4.315439622,0.001244802,4.315439622
LOC112053453,exportin-7-B isoform X1,Ranbp16,289.4998987,-0.986514359,0.001246747,0.986514359
LOC112051994,cationic amino acid transporter 3,slif,1332.34329,1.226545351,0.001257253,-1.226545351
LOC112043812,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1,LOC112043812,1137.5557,0.702401593,0.001257452,-0.702401593
LOC112044879,pantothenate kinase 3 isoform X1,fbl,8050.663865,1.594865623,0.001257452,-1.594865623
LOC112046289,tRNA dimethylallyltransferase,CG31381,29.24676897,1.441141779,0.001257452,-1.441141779
LOC112046836,mitochondrial import inner membrane translocase subunit TIM50-C-like,ttm50,139.9859194,0.706910261,0.001257452,-0.706910261
LOC112051992,LHFPL tetraspan subfamily member 3 protein,Tmhs,4111.514202,0.974105854,0.001257452,-0.974105854
LOC112055307,carbohydrate sulfotransferase 4-like,CG31637,266.9807239,-0.85614247,0.001257452,0.85614247
LOC112042871,26S proteasome non-ATPase regulatory subunit 5,LOC112042871,286.9506499,-0.602640835,0.001259707,0.602640835
LOC112053447,calcium release-activated calcium channel protein 1-like isoform X1,Orai,198.4774106,-1.809188332,0.001272216,1.809188332
LOC112049677,putative inorganic phosphate cotransporter,dmGlut,907.1471145,-0.984034086,0.001286512,0.984034086
LOC112057845,serine/threonine-protein kinase minibrain isoform X2,mnb,414.6264191,-0.819176211,0.001290914,0.819176211
LOC112043857,aldo-keto reductase AKR2E4-like,Akr1B,337.992703,-1.490968664,0.00130497,1.490968664
LOC112043891,"cytochrome c oxidase subunit 7A2, mitochondrial-like",COX7AL,2578.677166,0.388934686,0.001317821,-0.388934686
LOC112051377,A disintegrin and metalloproteinase with thrombospondin motifs 14-like,stl,187.8488105,-2.432355487,0.001318282,2.432355487
LOC112048963,ubiquinol-cytochrome-c reductase complex assembly factor 1,CG10075,373.1817065,-0.556086445,0.001332523,0.556086445
LOC112047684,solute carrier family 22 member 13-like,Orct2,63.82410529,1.944102984,0.001341342,-1.944102984
LOC112053925,UDP-glucuronosyltransferase 2B2-like,Ugt36E1,48.79281632,-3.475541568,0.001346012,3.475541568
LOC112043786,Down syndrome cell adhesion molecule-like protein Dscam2,Dscam3,21.31132652,4.098122236,0.001361022,-4.098122236
LOC112050432,nostrin isoform X1,Nost,536.7170534,-0.760051689,0.001362266,0.760051689
LOC112044603,espin isoform X1,f,2438.469698,1.063099245,0.001369622,-1.063099245
LOC112046431,zinc finger protein draculin,su(Hw),262.7242815,0.661531336,0.001369622,-0.661531336
LOC112052694,vigilin,Dp1,6224.849516,0.338530379,0.001369622,-0.338530379
LOC112056124,uncharacterized LOC106121622 precursor,CG11409,2873.322597,1.334029962,0.001374344,-1.334029962
LOC112050194,seroin transcript 2A,LOC112050194,74.35039225,1.3031432,0.001377132,-1.3031432
LOC112045149,ubiquitin-conjugating enzyme E2 R2,CG7656,6112.217234,-1.187699462,0.001386387,1.187699462
LOC112057317,cytochrome P450 9e2-like,Cyp9f2,36.25005034,-1.673242419,0.001410331,1.673242419
LOC112047846,ileal sodium/bile acid cotransporter-like isoform X1,CG11655,1574.027454,-0.85963942,0.001413978,0.85963942
LOC112050103,kinesin heavy chain,Khc,3762.53169,-0.702074491,0.001420884,0.702074491
LOC112053547,serpin 100A,SRPN12,187.8431563,0.721048141,0.001423281,-0.721048141
LOC112049632,glucose-6-phosphate exchanger SLC37A2 isoform X1,MFS16,680.4488807,-0.756856213,0.001447601,0.756856213
LOC112052049,neurogenic locus Notch protein isoform X1,N,6984.797876,0.673713801,0.001457759,-0.673713801
LOC112047401,akirin-like,AKIRIN2,2995.659411,0.441075114,0.001470554,-0.441075114
LOC112047415,venom dipeptidyl peptidase 4-like,CG11034,8476.825863,1.037313476,0.001470554,-1.037313476
LOC112053263,uncharacterized protein LOC112053263,CG11498,1313.134229,-0.904758292,0.001470554,0.904758292
LOC112055166,mitochondrial-processing peptidase subunit beta,UQCR-C1,2462.308823,0.403404929,0.00147268,-0.403404929
LOC112049828,probable cytochrome P450 49a1,Cyp12e1,522.9618283,0.855429827,0.001477207,-0.855429827
LOC112055797,arrestin domain-containing protein 17,CG1105,191.0873933,-1.091797943,0.001487455,1.091797943
LOC112047792,serine/arginine repetitive matrix protein 1,spz6,499.2819697,-1.67780231,0.001488093,1.67780231
LOC112055796,hsp70-Hsp90 organizing protein 3-like,Stip1,352.5949424,0.782226093,0.001488461,-0.782226093
LOC112052263,nibrin,nbs,465.0204888,0.474169957,0.001489643,-0.474169957
LOC112048911,aldo-keto reductase AKR2E4-like,CG12766,19.81777593,-7.521928837,0.001490127,7.521928837
LOC112045911,ataxin-2-like protein isoform X2,Atx2,713.1090521,-0.566676822,0.001494522,0.566676822
LOC112051703,uncharacterized protein LOC112051703,LOC112051703,211.620935,-0.862107754,0.001499771,0.862107754
LOC112046726,O-acyltransferase like protein-like,CG32645,299.0900869,-2.156560253,0.001506332,2.156560253
LOC112054092,larval cuticle protein LCP-30-like,Cpr49Ab,27.53253359,-7.01739168,0.001508529,7.01739168
LOC112048204,polyhomeotic-like protein 3,Samuel,453.016584,-0.699137497,0.001512343,0.699137497
LOC112052001,Cell surface glycoprotein 1,nahoda,24736.21018,1.117614527,0.001517612,-1.117614527
LOC112057550,SAP domain-containing ribonucleoprotein,LOC112057550,389.4712339,0.513629341,0.001524193,-0.513629341
LOC112052623,DNA primase small subunit,DNApol-alpha50,63.09553732,-1.036999248,0.001526864,1.036999248
LOC112045297,ubiquitin conjugation factor E4 A,CG11070,282.5197358,-0.933166517,0.001535649,0.933166517
LOC112052288,vacuole membrane protein 1,Tango5,1251.229989,-2.446451965,0.001535924,2.446451965
LOC112058254,"28S ribosomal protein S18b, mitochondrial",mRpS18B,116.2749756,0.926935694,0.001554003,-0.926935694
LOC112042937,venom carboxylesterase-6-like,CG10175,472.4167136,2.538516383,0.001559379,-2.538516383
LOC112052362,ets DNA-binding protein pokkuri,edl,25.16693484,-3.088305403,0.001584602,3.088305403
LOC112047331,DNA N6-methyl adenine demethylase isoform X1,Tet,174.4989819,-1.026603332,0.001592384,1.026603332
LOC112043874,uncharacterized protein LOC112043874 isoform X1,LOC112043874,403.500513,2.773496309,0.00159683,-2.773496309
LOC112056720,neuroglian isoform X1,Nrg,588.4186842,1.867283795,0.001630984,-1.867283795
LOC112054149,protein neuralized isoform X1,neur,1481.866724,1.000673021,0.00163218,-1.000673021
LOC112047627,elongation of very long chain fatty acids protein 4-like,Elo68beta,1615.304074,-3.045907897,0.001649057,3.045907897
LOC112055806,ruvB-like helicase 1,pont,269.3348885,0.653771382,0.001649057,-0.653771382
LOC112045349,glutathione S-transferase C-terminal domain-containing protein homolog,Gstcd,152.1728277,0.703718299,0.001653201,-0.703718299
LOC112058630,fatty acyl-CoA reductase 1,CG1441,19179.31558,2.052381112,0.001656223,-2.052381112
LOC112052655,protein D2-like isoform X1,CG6180,1933.693064,1.313931616,0.001658609,-1.313931616
LOC112043015,uncharacterized protein LOC112043015 isoform X1,LOC112043015,1174781.019,1.387280587,0.001669563,-1.387280587
LOC112052393,NA,NA,70.22676423,-2.719031999,0.001670479,2.719031999
LOC112053393,zinc finger protein 2 homolog,LOC112053393,588.3587975,0.678591686,0.001671155,-0.678591686
LOC112053243,coiled-coil domain-containing protein 85C-B,Ccdc85,96.90746915,1.510837297,0.001676173,-1.510837297
LOC112054096,GTP-binding protein 128up,128up,321.6183629,0.783370304,0.001676173,-0.783370304
LOC112048636,galectin-4-like isoform X1,GALE1,34.972558,-1.506769121,0.001676351,1.506769121
LOC112045525,Y+L amino acid transporter 2,gb,237.8702425,-0.94421904,0.001679896,0.94421904
LOC112052757,fasciclin-1 isoform X3,Fas1,944.7892022,-1.345977074,0.001685974,1.345977074
LOC112053881,uncharacterized protein LOC112053881,LOC112053881,1489.183679,-1.133942776,0.001685974,1.133942776
LOC112055079,uncharacterized LOC106106528 precursor,Osi9,12.55503052,-5.871600371,0.001700764,5.871600371
LOC112045595,cytoplasmic aconitate hydratase-like,Irp-1B,260.535368,-0.732080083,0.001710625,0.732080083
LOC112047782,E3 ubiquitin-protein ligase SMURF2,Smurf,689.6290768,-0.807609555,0.001710625,0.807609555
LOC112048339,transcription factor Sox-12-like,Sox14,279.9958896,-0.909941042,0.001710625,0.909941042
LOC112052082,transmembrane protein KIAA1109 homolog,tweek,1184.311821,-0.672235465,0.001710929,0.672235465
LOC112046560,transcriptional activator cubitus interruptus isoform X1,Ci,86.79419435,1.520940082,0.001725053,-1.520940082
LOC112045690,insulin-degrading enzyme,Ide,833.1982284,-0.717892572,0.001731916,0.717892572
LOC112057758,peroxidase,HPX5,937.746697,1.47139722,0.00174156,-1.47139722
LOC112046528,long-chain-fatty-acid--CoA ligase 5 isoform X2,CG3961,909.7298492,-2.382926551,0.001772662,2.382926551
LOC112043329,"presenilins-associated rhomboid-like protein, mitochondrial",rho-7,521.7920055,-0.867649197,0.001777816,0.867649197
LOC112058095,NA,NA,664.3555831,-5.727199295,0.001811411,5.727199295
LOC112049805,prostamide/prostaglandin F synthase-like isoform X1,LOC112049805,266.7006151,1.667465497,0.001818755,-1.667465497
LOC112053937,"39S ribosomal protein L22, mitochondrial",mRpL22,135.5103407,1.015746996,0.001832024,-1.015746996
LOC112048310,protein unzipped,uzip,1077.946583,1.253110356,0.001832786,-1.253110356
LOC112044632,uridine diphosphate glucose pyrophosphatase-like,CG42813,278.2790287,-0.704865594,0.001833293,0.704865594
LOC112048846,dedicator of cytokinesis protein 3,spg,234.5947965,-0.885096623,0.001833293,0.885096623
LOC112052722,uncharacterized protein LOC112052722,sprt,532.8427543,1.019746064,0.001833293,-1.019746064
LOC112046580,nose resistant to fluoxetine protein 6-like,drd,83.81793269,2.335590856,0.00183368,-2.335590856
LOC112053488,arylsulfatase I-like,CG8646,12.4310132,3.976954159,0.00183368,-3.976954159
LOC112046274,U1 small nuclear ribonucleoprotein A,snf,166.6120315,0.824239339,0.001840438,-0.824239339
LOC112046474,GATOR complex protein WDR24,Wdr24,783.3028858,2.059784825,0.001847657,-2.059784825
LOC112047184,ubiquitin carboxyl-terminal hydrolase 14,Usp14,534.2124685,-1.168724482,0.00184879,1.168724482
LOC112053751,ecdysone-induced protein 78C-like,Eip78C,817.8908061,-0.862198262,0.001866089,0.862198262
LOC112055656,popeye domain-containing protein 3-like,LOC112055656,44.68681767,1.465485912,0.001866089,-1.465485912
LOC112045299,orexin receptor type 1-like,SIFaR,151.4062118,-2.642096078,0.001880559,2.642096078
LOC112047813,catenin alpha isoform X1,alpha-Cat,1173.660323,-0.798097306,0.001905657,0.798097306
LOC112058561,carnitine O-acetyltransferase-like isoform X1,CRAT,2512.408986,1.256895818,0.001908897,-1.256895818
LOC112056740,long-chain fatty acid transport protein 4-like,Fatp1,1280.392304,1.734660116,0.001921333,-1.734660116
LOC112047750,structural maintenance of chromosomes protein 2,SMC2,120.1218399,-0.988215886,0.001925009,0.988215886
LOC112054660,LOW QUALITY PROTEIN: uncharacterized protein LOC112054660,CAP,4070.887848,0.382253478,0.001941117,-0.382253478
LOC112047663,probable protein BRICK1-B,HSPC300,1014.053612,-0.990316829,0.001945481,0.990316829
LOC112054273,activating signal cointegrator 1 complex subunit 2 homolog,Cpr97Eb,8489.967623,1.195628877,0.001954898,-1.195628877
LOC112054616,NA,NA,44.50738274,-1.761802851,0.001959799,1.761802851
LOC112045210,FAD synthase-like,CG4407,207.3469644,-0.977875774,0.001972221,0.977875774
LOC112054820,proteasome subunit alpha type-1,Prosalpha6,910.8941385,-1.039254186,0.001995127,1.039254186
LOC112055036,"DNA polymerase subunit gamma-1, mitochondrial",tam,128.8276999,1.328429767,0.001995127,-1.328429767
LOC112048072,probable chitinase 10,Cht7,106585.3534,-0.932442527,0.001997824,0.932442527
LOC112051192,serine/threonine-protein kinase vrk,CG8878,1410.474379,0.51113512,0.0020008,-0.51113512
LOC112052386,thioredoxin-like protein 4A,Dim1,296.8986984,1.082995599,0.002002844,-1.082995599
LOC112053745,zinc finger protein 813-like,LOC112053745,123.2738685,0.676257483,0.002002844,-0.676257483
LOC112043659,uncharacterized protein LOC112043659,LOC112043659,33.46040597,1.638744265,0.002037999,-1.638744265
LOC112049370,eukaryotic peptide chain release factor subunit 1 isoform X1,eRF1,4424.823185,0.59610033,0.002055248,-0.59610033
LOC112056333,septin-1,37135,1126.931263,-0.742410393,0.002079094,0.742410393
LOC112047334,decaprenyl-diphosphate synthase subunit 2,Pdss2,19231.73399,1.316661248,0.00208049,-1.316661248
LOC112051603,putative peptidyl-tRNA hydrolase PTRHD1,CG14903,152.2051367,0.726715751,0.002081069,-0.726715751
LOC112054588,spectrin alpha chain isoform X1,alpha-Spec,5576.990355,-0.454551718,0.002087243,0.454551718
LOC112051415,box C/D snoRNA protein 1,CG1463,85.16750227,0.897097215,0.002099099,-0.897097215
LOC112047432,ADP-ribosylation factor-like protein 4C,Arl4,1926.408827,-1.363757415,0.002100329,1.363757415
LOC112043741,multiple inositol polyphosphate phosphatase 1-like,Mipp2,81.73914689,0.794634286,0.002157241,-0.794634286
LOC112058181,cuticle protein 7-like,Cpr76Bb,36364.40488,2.061363594,0.002179743,-2.061363594
LOC112058236,queuine tRNA-ribosyltransferase catalytic subunit,Tgt,160.9229422,0.629960268,0.002185337,-0.629960268
LOC112044733,neurabin-1 isoform X7,Spn,526.520466,-1.201375696,0.002195505,1.201375696
LOC112051227,proteoglycan 4-like,Paip2,1224.18989,0.601921264,0.002195505,-0.601921264
LOC112043291,glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1-like,Gfat1,2520.516328,1.584496689,0.002209445,-1.584496689
LOC112048064,GRAM domain-containing protein 2B-like isoform X1,LOC112048064,15.51954863,2.560915104,0.002223422,-2.560915104
LOC112058543,uncharacterized protein LOC112058543 isoform X1,LOC112058543,130.7595588,0.644278481,0.002223422,-0.644278481
LOC112044043,latent-transforming growth factor beta-binding protein 4-like isoform X2,CG31999,6375.956365,-2.330282128,0.002241052,2.330282128
LOC112044367,zinc finger protein-like 1 homolog,CG5382,501.6260868,-0.613751679,0.002247599,0.613751679
