Gene,Description,Symbol,MeanExpression,log2FoldChange(WS/DS),padj,log2FC
LOC112056931,Dihydrouridine synthase domain containing protein,LOC112056931,65.18493803,-0.972580707,0.011927089,0.972580707
LOC112045156,CREB-regulated transcription coactivator 3 isoform X1,Crtc,272.927623,-0.510867111,0.011968495,0.510867111
LOC112057140,NA,NA,12191.32159,0.558799608,0.01198501,-0.558799608
LOC112048694,beta-alanine-activating enzyme,LOC112048694,252.3771416,-1.03882373,0.011998959,1.03882373
LOC112053838,"type I inositol 1,4,5-trisphosphate 5-phosphatase isoform X2",5PtaseI,74.48309352,-0.858847356,0.012032273,0.858847356
LOC112051237,zinc finger protein 224-like,LOC112051237,414.8851298,0.359262809,0.01209457,-0.359262809
LOC112058575,60S ribosomal protein L35,RpL35,15181.06849,-0.475617188,0.01209457,0.475617188
LOC112056250,piggyBac transposable element-derived protein 4-like,PGBD4,439.9355283,1.071040917,0.012094873,-1.071040917
LOC112055649,"acyl-CoA dehydrogenase family member 9, mitochondrial",LOC112055649,139.0728536,0.478001657,0.012190023,-0.478001657
LOC112043890,transcription initiation factor TFIID subunit 7-like,Taf7,262.4300818,0.38310725,0.01221109,-0.38310725
LOC112058357,neuroendocrine convertase 2,amon,5.839867323,-1.779527491,0.012233716,1.779527491
LOC112057951,toll-like receptor 6,Toll-6,82.91861366,-0.824459556,0.012235506,0.824459556
LOC112048103,integrin beta pat-3-like,mys,47.17014417,1.582231606,0.012267988,-1.582231606
LOC112053390,nucleolar protein 4 isoform X2,CG46301,30.47231689,1.071355911,0.012271228,-1.071355911
LOC112053359,NA,NA,30.10145126,1.04654869,0.012302176,-1.04654869
LOC112044013,G protein-coupled receptor kinase 2,Gprk2,280.7117699,1.237804328,0.01230239,-1.237804328
LOC112046480,protein real-time,retm,1346.155928,-1.013093865,0.012317083,1.013093865
LOC112048288,pre-mRNA-splicing factor SYF1,fand,872.9964597,0.332519041,0.012352879,-0.332519041
LOC112046383,zinc finger protein basonuclin-2-like,disco-r,8.450452192,2.124454646,0.012373831,-2.124454646
LOC112046657,allergen Api m 6-like,LOC112046657,37.95091603,3.556233678,0.012407012,-3.556233678
LOC112046109,dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1,Dad1,1362.82432,0.376363554,0.012457429,-0.376363554
LOC112054497,protein lava lamp-like,lva,2997.652366,-0.360083067,0.012473862,0.360083067
LOC112049694,endocuticle structural glycoprotein ABD-4-like,Cpr49Aa,40.46127419,-3.969653334,0.012480993,3.969653334
LOC112052966,vesicular integral-membrane protein VIP36,CG5510,263.5599078,1.04284519,0.012515932,-1.04284519
LOC112056208,zinc finger protein 530-like isoform X1,LOC112056208,874.9726818,-1.066497799,0.012544219,1.066497799
LOC112044689,uncharacterized protein LOC112044689,LOC112044689,193.8205036,0.714652066,0.012624388,-0.714652066
LOC112046081,ribosomal protein S6 kinase alpha-5-like isoform X1,JIL-1,1782.132623,-1.165878863,0.012632774,1.165878863
LOC112056528,probable tyrosyl-DNA phosphodiesterase,gkt,737.9540436,0.538020834,0.012652502,-0.538020834
LOC112051817,"ATP-binding cassette sub-family B member 6, mitochondrial",Hmt-1,447.9923993,0.390773977,0.012665993,-0.390773977
LOC112043135,N-acetyltransferase 9,NAT9,111.2914367,0.656869037,0.012671069,-0.656869037
LOC112045042,uncharacterized protein LOC112045042,LOC112045042,82.92417318,-1.153020654,0.012671422,1.153020654
LOC112050882,uncharacterized protein LOC112050882,LOC112050882,37.35786156,-1.260965915,0.012671558,1.260965915
LOC112043272,uncharacterized protein LOC112043272,LOC112043272,35.40360405,-1.506216881,0.012673774,1.506216881
LOC112054802,DNA-3-methyladenine glycosylase I,LOC112054802,30.27237482,1.15646062,0.012685723,-1.15646062
LOC112054272,60S ribosomal protein L10,RpL10,22311.72385,-0.472687715,0.012711794,0.472687715
LOC112045506,GATOR complex protein NPRL2-like,Nprl2,592.0639164,0.456622357,0.012717272,-0.456622357
LOC112054441,signal peptidase complex subunit 2,Spase25,1774.957287,-0.33065215,0.012717272,0.33065215
LOC112058330,transcription factor Adf-1-like,LOC112058330,459.4874158,-0.856612998,0.012730718,0.856612998
LOC112049141,protein smoothened,smo,885.0132738,0.245994916,0.012743112,-0.245994916
LOC112047414,NA,NA,38.11056991,-1.745962689,0.012756299,1.745962689
LOC112043025,uncharacterized protein LOC112043025 isoform X2,CG33155,497.5111086,0.258728042,0.012757575,-0.258728042
LOC112049304,DDB1- and CUL4-associated factor 12,DCAF12,673.9551533,-0.540882296,0.012767568,0.540882296
LOC112049515,uncharacterized protein LOC112049515 isoform X1,LOC112049515,2.382171773,3.804754298,0.012843437,-3.804754298
LOC112049523,serine/threonine-protein kinase (LMTK1) protein,LOC112049523,2859.477686,-0.469616657,0.012849667,0.469616657
LOC112047178,protein FAM91A1,CG7600,307.6639957,-0.683056203,0.012853454,0.683056203
LOC112047405,meiotic recombination protein SPO11,Spo11,6.077006243,-2.337117968,0.012868658,2.337117968
LOC112050140,m7GpppN-mRNA hydrolase,Dcp2,1198.834956,-0.256894857,0.012868658,0.256894857
LOC112045854,importin-7 isoform X2,msk,1137.949854,0.407750773,0.012896353,-0.407750773
LOC112052444,synaptic vesicle glycoprotein 2B-like,mfs5,13.03917264,-1.723725084,0.012900842,1.723725084
LOC112053744,RNA-binding protein 24-B-like isoform X1,RBM38,51.96127182,1.054504279,0.012900842,-1.054504279
LOC112051835,general vesicular transport factor p115,p115,829.4616958,-0.336957778,0.012929317,0.336957778
LOC112043763,serine protease inhibitor 2.1-like,Spn42Da,36.74798846,2.127001761,0.012937865,-2.127001761
LOC112044954,"28S ribosomal protein S34, mitochondrial",mRpS34,226.3863319,0.430812826,0.013002548,-0.430812826
LOC112044697,serine protease snake-like,Hayan,14.07605052,2.13510752,0.013078638,-2.13510752
LOC112044464,sodium channel protein Nach-like,ppk24,9.894074163,-3.80366639,0.01309448,3.80366639
LOC112047676,glutamate receptor 1-like,Ir75a,6.230272854,-4.282351229,0.013231852,4.282351229
LOC112053155,cytospin-A-like isoform X2,CG13366,3242.387685,-1.344212677,0.013231852,1.344212677
LOC112047432,ADP-ribosylation factor-like protein 4C,Arl4,2213.998122,-1.502433681,0.013241338,1.502433681
LOC112055474,putative 50S ribosomal protein L20,LOC112055474,238.5916557,0.450321347,0.013243046,-0.450321347
LOC112058120,transmembrane emp24 domain-containing protein eca,eca,1037.2276,-0.509743887,0.013253048,0.509743887
LOC112051240,NA,NA,23.51781879,1.096458791,0.013306147,-1.096458791
LOC112045766,PIH1 domain-containing protein 2,CG4022,121.2190439,0.891053888,0.013346592,-0.891053888
LOC112047523,CD151 antigen-like,LOC112047523,4.437923548,4.707982785,0.013346869,-4.707982785
LOC112057228,tubulin beta-1 chain-like,betaTub56D,15516.14711,-1.035321556,0.013364416,1.035321556
LOC112050510,cryptochrome-1,cry,183.7493955,-1.091083868,0.01337783,1.091083868
LOC112048475,40S ribosomal protein S3,RpS3,19865.92222,0.248240059,0.013382218,-0.248240059
LOC112052135,pre-piRNA 3'-exonuclease trimmer-like,LOC112052135,243.8722756,1.119746667,0.013382218,-1.119746667
LOC112054041,BTB/POZ domain-containing protein 10,mri,1070.393561,-0.378364307,0.013382218,0.378364307
LOC112043783,serine protease inhibitor 77Ba-like,Spn47C,42.35141012,1.215924585,0.013395633,-1.215924585
LOC112053937,"39S ribosomal protein L22, mitochondrial",mRpL22,387.4145108,0.556130556,0.01343484,-0.556130556
LOC112045568,uncharacterized protein LOC112045568,LOC112045568,146.4066437,-0.827755906,0.013448985,0.827755906
LOC112047141,"isovaleryl-CoA dehydrogenase, mitochondrial",CG6638,14.51017253,-1.604358467,0.013460048,1.604358467
LOC112044251,voltage-dependent calcium channel subunit alpha-2/delta-3 isoform X1,stj,11.63927417,-1.532063245,0.013464235,1.532063245
LOC112057685,uncharacterized protein LOC112057685,LOC112057685,15.90613424,1.302720593,0.01349897,-1.302720593
LOC112046787,translocon-associated protein subunit alpha,l(1)G0320,5024.763013,-0.702537056,0.013607651,0.702537056
LOC112057490,Retrovirus-related Pol polyprotein from type-1 retrotransposable element R1,LOC112057490,7.391330384,2.759833704,0.013615588,-2.759833704
LOC112055283,cytochrome P450 CYP12A2-like,Cyp49a1,2.556346009,3.904861994,0.013619143,-3.904861994
LOC112046243,uncharacterized protein LOC112046243,LOC112046243,2.695132127,-4.98992029,0.013624887,4.98992029
LOC112052396,rhodanese domain-containing protein CG4456-like isoform X1,Hsp67Bb,590.7013024,-0.418482565,0.013627273,0.418482565
LOC112047862,"rRNA methyltransferase 3, mitochondrial",LOC112047862,464.9360943,0.748330108,0.013630097,-0.748330108
LOC112052478,clavesin-1,CG5958,260.1528879,-1.130536165,0.013652115,1.130536165
LOC112043831,uncharacterized protein LOC112043831,LOC112043831,5.02787303,2.705916956,0.013694686,-2.705916956
LOC112045031,dnaJ homolog subfamily C member 28,CG43322,98.38553322,-0.479812519,0.013721965,0.479812519
LOC112052596,protein rhomboid-like,LOC112052596,48.73964849,2.049616914,0.013721965,-2.049616914
LOC112053638,uncharacterized protein LOC112053638,LOC112053638,11.42181671,1.797514445,0.013723533,-1.797514445
LOC112050535,juvenile hormone esterase-like,CG10175,11.38696324,-2.572449907,0.013739049,2.572449907
LOC112051052,agrin-like isoform X1,LOC112051052,24.77479059,-1.473992458,0.013742322,1.473992458
LOC112047054,Aldehyde Dehydrogenase,LOC112047054,33.32685072,3.909525156,0.013749324,-3.909525156
LOC112050570,mannose-1-phosphate guanyltransferase alpha-A,CG8207,378.994872,0.929251106,0.013757439,-0.929251106
LOC112052515,zinc finger protein 260-like isoform X2,ZNF296,227.7100966,-0.695051231,0.013792602,0.695051231
LOC112056321,forkhead box protein C1,fd102C,3.900165606,-4.113414486,0.013808393,4.113414486
LOC112049938,glutathione S-transferase 1-1,gfzf,713.7343709,-0.662450094,0.013813553,0.662450094
LOC112044369,zinc finger protein 541,CG16779,4.008420901,-3.357354056,0.013819023,3.357354056
LOC112042895,coiled-coil domain-containing protein AGAP005037 isoform X7,CG32809,399.7826242,1.056750213,0.013828587,-1.056750213
LOC112056555,UPF0193 protein EVG1 homolog,CG5280,6.927703068,2.300796657,0.013832362,-2.300796657
LOC112049044,26S proteasome non-ATPase regulatory subunit 8,Rpn12,1561.893359,-0.360546033,0.013840191,0.360546033
LOC112055334,ATP-binding cassette sub-family F member 3,CG9330,566.8339247,0.437610282,0.013840191,-0.437610282
LOC112053517,RING-box protein 1A,Roc1a,1671.175357,0.260314754,0.013888716,-0.260314754
LOC112044482,TM2 domain-containing protein CG11103,CG11103,388.6664944,-0.718627172,0.013894351,0.718627172
LOC112056253,protein O-GlcNAcase,Oga,183.369882,0.528629162,0.013897244,-0.528629162
LOC112050804,zinc finger protein 436-like isoform X1,LOC112050804,496.6450737,-0.614474251,0.013897752,0.614474251
LOC112054440,"glycerol-3-phosphate dehydrogenase, mitochondrial isoform X2",Gpo1,995.8246611,1.183126697,0.01391497,-1.183126697
LOC112045677,NA,NA,158.7648097,-1.560272919,0.013992577,1.560272919
LOC112057932,juvenile hormone-binding protein-like,LOC112057932,28.50465387,-3.047855598,0.01401289,3.047855598
LOC112057823,kelch-like protein diablo,dbo,1110.334881,0.287439161,0.014055532,-0.287439161
LOC112046675,fasciculation and elongation protein zeta-2,Unc-76,734.0607705,-1.464213371,0.014072033,1.464213371
LOC112044105,THAP domain-containing protein 2-like,MBD-R2,270.3946171,-0.538692114,0.014095844,0.538692114
LOC112055444,"delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial",CG9577,243.0523122,0.648459686,0.014096708,-0.648459686
LOC112046248,acid sphingomyelinase-like phosphodiesterase 3a,CG32052,19.97981316,1.610957056,0.014172286,-1.610957056
LOC112058489,START domain-containing protein 10-like,LOC112058489,12.39176908,-2.695698983,0.014178956,2.695698983
LOC112054621,mannosyl-oligosaccharide glucosidase,GCS1,152.8895563,0.517770083,0.014202958,-0.517770083
LOC112052131,protein artichoke-like,caps,1791.376969,0.636002229,0.014207247,-0.636002229
LOC112050179,formin-binding protein 1-like isoform X1,Cip4,6590.882201,-0.940373006,0.014239158,0.940373006
LOC112058592,NA,NA,2.465326593,3.885927505,0.01424211,-3.885927505
LOC112045217,NAD(P)H-hydrate epimerase,Naxe,150.2469849,1.064300401,0.014324508,-1.064300401
LOC112055471,mediator of RNA polymerase II transcription subunit 25-like,MED25,1044.263236,0.339566908,0.014352725,-0.339566908
LOC112048248,40S ribosomal protein S28,RpS28b,111.881527,-1.258541402,0.014435811,1.258541402
LOC112048697,rab proteins geranylgeranyltransferase component A 1,Rep,6318.015117,-0.395154904,0.014445503,0.395154904
LOC112046328,peptidoglycan-recognition protein SB2-like isoform X2,PGRPLD,676.5222104,-0.365914745,0.014453955,0.365914745
LOC112048392,mitogen-activated protein kinase kinase kinase 11-like,slpr,1089.208775,0.464676153,0.014490266,-0.464676153
LOC112054176,ankyrin repeat domain-containing protein 49,l(2)35Be,786.7260342,-0.49236309,0.014490266,0.49236309
LOC112052277,zinc finger CCHC domain-containing protein 9-like,LOC112052277,881.6541561,0.394809664,0.014492612,-0.394809664
LOC112056753,DUF1759 domain-containing protein,LOC112056753,1.95394289,-3.758538699,0.014508293,3.758538699
LOC112042904,uncharacterized protein LOC112042904,LOC112042904,994.5168231,-1.756142729,0.014527327,1.756142729
LOC112045903,GPI transamidase component PIG-S isoform X2,PIG-S,724.3605149,0.44787513,0.014545521,-0.44787513
LOC112055521,"probable tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial",CG14231,165.7811735,-0.461151357,0.014555171,0.461151357
LOC112042893,uncharacterized protein LOC112042893,LOC112042893,351.3837703,1.695985167,0.014639404,-1.695985167
LOC112053276,trithorax group protein osa,tow,17.06418475,-1.290733682,0.014654985,1.290733682
LOC112052647,UPF0505 protein C16orf62 isoform X1,CG8202,897.3434354,0.605097627,0.014703592,-0.605097627
LOC112058536,sodium/hydrogen exchanger 9B2-like isoform X1,Nha1,100.23087,1.369755529,0.014775812,-1.369755529
LOC112054266,"thioredoxin reductase 1, mitochondrial isoform X1",Trxr-1,5111.472916,-0.956333176,0.014829147,0.956333176
LOC112044262,protein rolling stone-like isoform X1,CG43778,2.313799761,3.774338687,0.014933583,-3.774338687
LOC112047909,tRNA (guanine(10)-N2)-methyltransferase homolog,CG1074,404.5678216,0.437236351,0.014936461,-0.437236351
LOC112055763,leucine-rich repeat extensin-like protein 3 isoform X1,LOC112055763,32.91446749,-1.066117113,0.014947347,1.066117113
LOC112044487,ribosome biogenesis protein BMS1 homolog,CG7728,864.1144682,0.551158858,0.014997939,-0.551158858
LOC112047961,serine protease easter-like isoform X1,ea,1138.046033,0.95282087,0.015003277,-0.95282087
LOC112047669,phospholipid phosphatase 2-like isoform X1,wun,182.3039931,-1.01661516,0.015005027,1.01661516
LOC112049189,MADF domain-containing protein,LOC112049189,41.57231524,-2.476135718,0.015039793,2.476135718
LOC112058547,caspase-like isoform X1,Drice,7.176788244,3.902278179,0.015135634,-3.902278179
LOC112050262,NF-kappa-B inhibitor-interacting Ras-like protein isoform X1,kappaB-Ras,244.5123346,-0.887426256,0.015146503,0.887426256
LOC112051158,RNA exonuclease 1 homolog,CG12877,607.0490001,0.339792267,0.015178272,-0.339792267
LOC112048112,ionotropic receptor 25a,Ir25a,8.218896689,-2.218224516,0.015182389,2.218224516
LOC112045327,PI-PLC X domain-containing protein 3 isoform X1,CG10747,773.2149623,-2.320095975,0.01523767,2.320095975
LOC112049967,myosin regulatory light chain,LOC112049967,6.84547294,-3.552011947,0.015244428,3.552011947
LOC112052115,glycine N-acyltransferase-like protein 3,LOC112052115,166.7191424,-1.68162939,0.01527833,1.68162939
LOC112057044,"ATP-binding cassette sub-family B member 6, mitochondrial",Hmt-1,141.8925396,0.754110008,0.01527833,-0.754110008
LOC112048127,(E3-independent) E2 ubiquitin-conjugating enzyme isoform X1,CG10254,1421.785877,0.333065595,0.01529315,-0.333065595
LOC112044092,uncharacterized protein LOC112044092,CG16791,452.0331703,0.720840059,0.015299973,-0.720840059
LOC112051161,histone-lysine N-methyltransferase trithorax,trx,5011.769875,-0.449730957,0.015315811,0.449730957
LOC112050838,myb-like protein F,LOC112050838,1235.490254,-0.445270257,0.015325299,0.445270257
LOC112055025,uncharacterized protein LOC112055025 isoform X1,LOC112055025,45.01121568,0.770801838,0.015325299,-0.770801838
LOC112058529,NA,NA,26.38606266,-2.873876269,0.015325997,2.873876269
LOC112050653,uncharacterized protein LOC112050653,LOC112050653,236.5952177,0.43355345,0.015352192,-0.43355345
LOC112056057,myotubularin-related protein 6 isoform X1,CG3530,471.818715,-0.289133016,0.015365748,0.289133016
LOC112043274,multidrug resistance-associated protein 4-like,CG4562,275.1580768,4.090587041,0.015383986,-4.090587041
LOC112044771,"succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial",SCOT,615.2183324,-0.71605253,0.015383986,0.71605253
LOC112057846,nuclear RNA export factor 1,sbr,1186.157418,-0.398682872,0.01549668,0.398682872
LOC112044996,protein sister of odd and bowel,sob,3.169341277,4.236154554,0.015545054,-4.236154554
LOC112054731,transmembrane protein 132B,dtn,598.4694334,1.132612652,0.015546746,-1.132612652
LOC112048891,protein asteroid,ast,838.7306212,-0.592383185,0.015547261,0.592383185
LOC112048573,NADH-cytochrome b5 reductase-like,CG7914,88.72008111,-0.857755942,0.015586542,0.857755942
LOC112056678,homeobox protein aristaless-like,al,79.19329504,0.940408039,0.015586542,-0.940408039
LOC112046334,NA,NA,6.116155643,-2.671843797,0.015599527,2.671843797
LOC112050633,"dihydrolipoyllysine-residue acetyltransferase component 2 of pyruvate dehydrogenase complex, mitochondrial isoform X1",LOC112050633,53.66297747,0.612188105,0.015615411,-0.612188105
